id,x,y,prob0,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,type
4619,0.720219,0.11979315,0.0,0.0,0.92948455,0.0,0.0,0.0,0.0,0.0621709,0.0,0.0,2
4620,0.36284187,0.82958186,0.0,0.0,0.0,0.0,0.68833023,0.0,0.0,0.0,0.30624574,0.0,4
4621,0.8212515,0.26955926,0.0,0.0,0.5073159,0.0,0.0,0.0,0.0,0.48564717,0.0,0.0,2
4622,0.5560698,0.36220863,0.0,0.0,0.21139199,0.0,0.0,0.7831233,0.0,0.0,0.0,0.0,5
4623,0.41412157,0.8971377,0.0,0.079531565,0.0,0.0,0.9147098,0.0,0.0,0.0,0.0,0.0,4
4624,0.4406216,0.8261461,0.0,0.0,0.07356748,0.08290005,0.7942785,0.0,0.04477704,0.0,0.0,0.0,4
4625,0.44753802,0.32542908,0.0,0.0,0.0,0.0,0.0,0.5206247,0.47295997,0.0,0.0,0.0,5
4626,0.6408872,0.36846757,0.0,0.0,0.0,0.0,0.089876704,0.63953316,0.0,0.26620305,0.0,0.0,5
4627,0.56190634,0.8220209,0.0,0.0,0.2575243,0.037669983,0.4936469,0.06771557,0.0,0.13941394,0.0,0.0,4
4628,0.34559214,0.72926867,0.0,0.0,0.11139043,0.0,0.5228744,0.05274704,0.3081981,0.0,0.0,0.0,4
4629,0.5777302,0.049306687,0.0,0.0,0.8717355,0.0,0.0,0.0,0.0,0.0,0.12104283,0.0,2
4630,0.49051148,0.58350664,0.64454395,0.0,0.0,0.0,0.0,0.0,0.32564643,0.0,0.0,0.024973102,0
4631,0.37454104,0.44260776,0.17110042,0.0,0.0,0.0,0.0,0.0,0.49492127,0.328498,0.0,0.0,6
4632,0.48891968,0.6608788,0.0,0.0,0.059233323,0.3368068,0.14547394,0.0,0.0,0.45415872,0.0,0.0,7
4633,0.33871308,0.4885371,0.0,0.3406119,0.0,0.65315855,0.0,0.0,0.0,0.0,0.0,0.0,3
4634,0.47232395,0.6117169,0.56942564,0.015265324,0.0,0.21840827,0.0,0.0,0.0,0.0,0.19305013,0.0,0
4635,0.66257304,0.03062181,0.0,0.0,0.99428976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4636,0.31650254,0.78575766,0.03124334,0.0,0.0,0.09799978,0.32844588,0.0,0.029803677,0.0,0.30762595,0.20257889,4
4637,0.32002068,0.1318828,0.0,0.0,0.0,0.9530675,0.0,0.0,0.0,0.042525113,0.0,0.0,3
4638,0.9078934,0.6196389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98901,0.0,0.0,7
4639,0.56452507,0.8270967,0.0,0.0,0.2047893,0.0,0.60308826,0.0,0.0,0.13713056,0.0,0.051597387,4
4640,0.44615632,0.8385424,0.0,0.0,0.0,0.076842554,0.86191,0.0,0.0,0.054863214,0.0,0.0,4
4641,0.7083332,0.6386044,0.24943863,0.0,0.032882344,0.0,0.0,0.0,0.0,0.32170534,0.0,0.39281985,9
4642,0.3906402,0.45553395,0.0,0.0,0.0,0.019811071,0.2574765,0.0,0.5073637,0.19890894,0.013252641,0.0,6
4643,0.46768895,0.0,0.0,0.0,0.8487649,0.0,0.0,0.0,0.11221104,0.035889853,0.0,0.0,2
4644,0.5241006,0.52373606,0.36083284,0.21930996,0.18144906,0.0,0.0,0.23259884,0.0,0.0,0.0,0.0,0
4645,0.77058953,0.55744845,0.0,0.0,0.0,0.06133318,0.0,0.0,0.0,0.50564533,0.42403176,0.0,7
4646,0.6677313,0.043344166,0.0,0.0,0.9926573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4647,0.71188736,0.5758969,0.0,0.0,0.08558346,0.0,0.0,0.0,0.16223305,0.7456788,0.0,0.0,7
4648,0.58711684,0.09215033,0.0,0.0,0.4591301,0.06302544,0.0,0.0,0.0,0.082662925,0.0,0.3908524,2
4649,0.5817646,0.8453753,0.0,0.0,0.13376366,0.0,0.7123047,0.0,0.0,0.150301,0.0,0.0,4
4650,0.85865086,0.52786183,0.02932327,0.0,0.0,0.0,0.0,0.049435835,0.0,0.9141568,0.0,0.0,7
4651,0.16265497,0.2230712,0.0,0.0,0.0,0.0,0.0,0.07595252,0.918366,0.0,0.0,0.0,6
4652,0.67075807,0.6619169,0.43919486,0.0,0.0,0.0,0.0,0.16679795,0.0,0.38603175,0.0,0.0,0
4653,0.5417352,0.8289665,0.0,0.0,0.35709453,0.087285556,0.548385,0.0,0.0,0.0,0.0,0.0,4
4654,0.65635633,0.42725927,0.0,0.0,0.0,0.0,0.19850272,0.34911537,0.06925927,0.33819085,0.039873127,0.0,5
4655,0.3965221,0.14738448,0.0,0.0,0.0,0.8158102,0.0,0.17608534,0.0,0.0,0.0,0.0,3
4656,0.57525575,0.07593347,0.0,0.0,0.6758041,0.0,0.0,0.0,0.13543169,0.0,0.054330196,0.12929356,2
4657,0.6733723,0.50453025,0.0,0.0,0.0,0.119357385,0.0,0.0,0.0,0.8727866,0.0,0.0,7
4658,0.16153485,0.7061071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98782337,9
4659,0.6420956,0.49728325,0.0,0.10314292,0.0,0.20212469,0.0,0.0,0.0,0.68533576,0.0,0.0,7
4660,0.57198536,0.3357591,0.060645908,0.0,0.0,0.0,0.0,0.93236995,0.0,0.0,0.0,0.0,5
4661,0.66686994,0.04038197,0.0,0.0,0.992895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4662,0.58726007,0.81977063,0.0,0.1821436,0.064610906,0.0,0.5629431,0.0,0.0,0.17954923,0.0,0.0,4
4663,0.7200273,0.31137073,0.0,0.0,0.29809976,0.0,0.19899578,0.21375915,0.0,0.283571,0.0,0.0,2
4664,0.34909093,0.38776276,0.0,0.0,0.0,0.13818447,0.0,0.0,0.6203532,0.23479077,0.0,0.0,6
4665,0.40686664,0.64966017,0.0,0.55500096,0.0,0.20655186,0.22600518,0.0,0.0,0.0,0.0,0.0,1
4666,0.6735289,0.6670735,0.3601055,0.0,0.0,0.0,0.04248782,0.1297674,0.0,0.46461543,0.0,0.0,7
4667,0.2646046,0.22235069,0.0,0.0,0.3177221,0.0,0.14579527,0.0,0.5302233,0.0,0.0,0.0,6
4668,0.53333575,0.8336334,0.0,0.0,0.306336,0.0,0.5323316,0.0,0.0,0.0,0.0,0.15506344,4
4669,0.7821332,0.5609863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65705454,0.33703902,0.0,7
4670,0.31588832,0.27315325,0.0,0.0,0.18849781,0.6023486,0.0,0.0,0.0,0.0,0.0,0.19485399,3
4671,0.34816116,0.34084204,0.0,0.0,0.0,0.38056725,0.0,0.0,0.6134462,0.0,0.0,0.0,6
4672,0.50194126,0.90708447,0.0,0.0,0.0,0.0,0.9100087,0.0,0.0,0.085829385,0.0,0.0,4
4673,0.78507924,0.20610213,0.0,0.0,0.63025075,0.0,0.0,0.0,0.0,0.35195288,0.0,0.0,2
4674,0.79919034,0.70177937,0.0,0.0,0.0,0.0,0.18088967,0.0,0.0,0.80568534,0.0,0.0,7
4675,0.73976797,0.15498614,0.0,0.0,0.7772803,0.06854799,0.023359155,0.0,0.0,0.10515114,0.020713834,0.0,2
4676,0.65021765,0.7882666,0.0,0.0,0.0,0.0,0.32845286,0.0,0.0,0.6592178,0.0,0.0,7
4677,0.67865384,0.45867324,0.0,0.0,0.0,0.0,0.0,0.29593188,0.25798875,0.44066265,0.0,0.0,7
4678,0.42082655,0.27921072,0.0,0.0,0.30013445,0.18933976,0.0,0.0,0.34560743,0.15730308,0.0,0.0,6
4679,0.65250266,0.38552922,0.0712083,0.0,0.0,0.0,0.0,0.59812886,0.0,0.32538465,0.0,0.0,5
4680,0.5697709,0.8230136,0.0,0.0,0.20434727,0.0,0.5701824,0.0,0.0,0.21814731,0.0,0.0,4
4681,0.35714233,0.31994584,0.0,0.0,0.0,0.54885876,0.0,0.0,0.44510224,0.0,0.0,0.0,3
4682,0.6148081,0.6412907,0.48649943,0.0,0.19311991,0.010361728,0.0,0.0,0.0,0.30648705,0.0,0.0,0
4683,0.89724135,0.39045203,0.0,0.0,0.16430935,0.0,0.0,0.0,0.0,0.8258767,0.0,0.0,7
4684,0.3321757,0.5707995,0.17040725,0.0,0.12307673,0.36597368,0.0,0.0,0.0,0.0,0.0,0.33451468,3
4685,0.44199154,0.18905954,0.0,0.0,0.0,0.56636286,0.0,0.4261541,0.0,0.0,0.0,0.0,3
4686,0.4500538,0.7552839,0.018914303,0.0,0.0,0.45468777,0.5216786,0.0,0.0,0.0,0.0,0.0,4
4687,0.7222436,0.4870484,0.0,0.15015285,0.0,0.0,0.15822318,0.10764393,0.0,0.49133214,0.087948084,0.0,7
4688,0.5771698,0.19180107,0.0,0.2519473,0.46727982,0.019945199,0.07066182,0.0,0.013210232,0.0,0.17428103,0.0,2
4689,0.10283151,0.40785277,0.0,0.0,0.0,0.0,0.0,0.0,0.37023073,0.0,0.6219642,0.0,8
4690,0.5924153,0.6811531,0.43688962,0.025625851,0.0,0.0,0.24414879,0.0,0.0,0.14669083,0.14162874,0.0,0
4691,0.62932205,0.47888553,0.0,0.0,0.07785456,0.3053785,0.0,0.0,0.0,0.60937595,0.0,0.0,7
4692,0.3455119,0.19594353,0.0,0.0,0.0,0.8102063,0.0,0.0,0.0,0.1796365,0.0,0.0,3
4693,0.43573552,0.90914625,0.0,0.0,0.0,0.0,0.9563909,0.0,0.0,0.0,0.038666148,0.0,4
4694,0.10352378,0.22998984,0.0,0.0,0.0,0.0,0.0,0.0,0.9915016,0.0,0.0,0.0,6
4695,0.37567097,0.8436122,0.0,0.0,0.0,0.0,0.77235574,0.0,0.0,0.0,0.22028199,0.0,4
4696,0.17532183,0.56804824,0.0,0.0,0.0,0.10419786,0.0,0.034249403,0.0,0.119359404,0.40783662,0.3298339,8
4697,0.5346593,0.48684362,0.0,0.605338,0.0,0.13224262,0.0,0.0,0.0,0.25547448,0.0,0.0,1
4698,0.41839027,0.7416489,0.0,0.0,0.0,0.33557442,0.24315585,0.0,0.2725238,0.1421909,0.0,0.0,3
4699,0.26280126,0.63996285,0.0,0.19382021,0.0,0.13868171,0.0,0.0,0.0,0.0,0.03031242,0.63115287,9
4700,0.16258928,0.29406685,0.0,0.0,0.0,0.207296,0.0,0.0,0.78514445,0.0,0.0,0.0,6
4701,0.73084384,0.12960471,0.0,0.0,0.88495785,0.0,0.0,0.0,0.0,0.10960209,0.0,0.0,2
4702,0.54528296,0.12215299,0.0,0.0,0.6706624,0.19806178,0.0,0.0,0.0,0.12404374,0.0,0.0,2
4703,0.13975665,0.2339676,0.0,0.055011556,0.0,0.0,0.0,0.0,0.9368958,0.0,0.0,0.0,6
4704,0.4484371,0.94201696,0.0,0.0,0.0,0.0,0.9900932,0.0,0.0,0.0,0.0,0.0,4
4705,0.4479057,0.48818013,0.0,0.8777565,0.11496477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4706,0.19267358,0.4208224,0.0,0.0,0.0,0.6106024,0.0,0.0,0.0,0.0,0.3808724,0.0,3
4707,0.66504574,0.64342016,0.3932139,0.1586361,0.0,0.0,0.0,0.10690665,0.0,0.33703452,0.0,0.0,0
4708,0.15661848,0.5890207,0.0,0.0,0.0,0.0,0.1360487,0.0,0.037760112,0.0,0.5003076,0.320609,8
4709,0.6010923,0.49455428,0.14500716,0.04803129,0.0,0.34716865,0.0,0.0,0.0,0.45323285,0.0,0.0,7
4710,0.07725178,0.48754168,0.0,0.0,0.12933601,0.0,0.041701887,0.0,0.05901445,0.0,0.76378405,0.0,8
4711,0.16984804,0.6915404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810507,0.9116004,9
4712,0.55156887,0.7111513,0.36445206,0.1650986,0.0,0.0,0.46674073,0.0,0.0,0.0,0.0,0.0,4
4713,0.4755899,0.61291695,0.6726604,0.0,0.0,0.1753133,0.03703255,0.0,0.0,0.0,0.10920982,0.0,0
4714,0.9711713,0.5510186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918611,0.0,0.0,7
4715,0.56019473,0.5732186,0.60346556,0.09161728,0.0,0.0,0.108376764,0.19090338,0.0,0.0,0.0,0.0,0
4716,0.3218491,0.13647957,0.0,0.0,0.0,0.9358206,0.0,0.0,0.0,0.057150707,0.0,0.0,3
4717,0.56612664,0.5403008,0.43071383,0.0,0.0,0.0,0.0,0.5627731,0.0,0.0,0.0,0.0,5
4718,0.3947049,0.25346223,0.0,0.0,0.0,0.5952555,0.23232761,0.0,0.0,0.14042874,0.02848495,0.0,3
4719,0.8484564,0.5682347,0.0,0.17595781,0.0,0.0,0.0,0.0,0.0,0.81567925,0.0,0.0,7
4720,0.5873152,0.11808918,0.0,0.0,0.46159464,0.0,0.18305859,0.0,0.0,0.036161926,0.16578655,0.14859724,2
4721,0.18320036,0.3372396,0.0,0.303331,0.0,0.0,0.0,0.0,0.6887243,0.0,0.0,0.0,6
4722,0.27848732,0.36100936,0.0,0.056200437,0.0,0.0,0.0,0.0,0.43811348,0.0,0.07731366,0.42406288,6
4723,0.58016706,0.41729495,0.2844045,0.0,0.0,0.0,0.0,0.6504928,0.0,0.036923505,0.0,0.022761075,5
4724,0.2873183,0.84384894,0.0,0.0,0.0,0.0,0.7204431,0.0,0.0,0.0,0.0,0.2716156,4
4725,0.2893155,0.2375459,0.0,0.0,0.1141126,0.062800184,0.12743065,0.0,0.45165262,0.0,0.23983441,0.0,6
4726,0.11652006,0.4059439,0.0,0.0,0.17860276,0.0,0.0,0.0,0.31312856,0.0,0.501456,0.0,8
4727,0.67566204,0.4178734,0.0,0.0,0.0,0.20952314,0.16613102,0.3722388,0.0,0.24476148,0.0,0.0,5
4728,0.5179962,0.03780522,0.0,0.0,0.39121586,0.0,0.0,0.0,0.189668,0.0,0.4120351,0.0,8
4729,0.079471104,0.5470493,0.117857404,0.0,0.0,0.0,0.06628876,0.0,0.0,0.0,0.72660017,0.083690085,8
4730,0.17145793,0.6621169,0.0,0.0,0.0,0.0,0.019849421,0.0,0.0,0.0,0.14666659,0.82666403,9
4731,0.3530254,0.20748366,0.0,0.0,0.0,0.7640536,0.0,0.0,0.0,0.22659253,0.0,0.0,3
4732,0.50844955,0.73776007,0.11290819,0.0,0.0,0.0,0.37677243,0.50261605,0.0,0.0,0.0,0.0,5
4733,0.45611942,0.37432632,0.0,0.0,0.0,0.0,0.020412302,0.33946478,0.32322967,0.0,0.3139529,0.0,5
4734,0.16963518,0.6476618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25210673,0.74313796,9
4735,0.553871,0.656403,0.8361708,0.0,0.0,0.0,0.15761453,0.0,0.0,0.0,0.0,0.0,0
4736,0.49959293,0.3748256,0.06809741,0.05936893,0.0,0.0,0.0,0.43475863,0.0,0.09216704,0.34291598,0.0,5
4737,0.24619764,0.62457687,0.0,0.0,0.0,0.2450706,0.0,0.0,0.052520584,0.0,0.0,0.6965635,9
4738,0.5487713,0.84530544,0.0,0.0,0.24424891,0.0,0.6618244,0.0,0.0,0.0,0.08922513,0.0,4
4739,0.44475797,0.37690777,0.0,0.17328455,0.15627089,0.0,0.0,0.21206227,0.22984205,0.0,0.22334605,0.0,6
4740,0.13324706,0.24779604,0.0,0.0,0.03348574,0.0,0.018530548,0.0,0.944377,0.0,0.0,0.0,6
4741,0.55317104,0.7299066,0.26434425,0.0,0.0,0.0,0.4996529,0.06616225,0.0849028,0.0,0.08242029,0.0,4
4742,0.42080623,0.2793903,0.0,0.0,0.2766859,0.14617144,0.0,0.0,0.35616362,0.2147017,0.0,0.0,6
4743,0.529097,0.64034617,0.9908985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4744,0.19553488,0.40992546,0.0,0.0,0.0,0.703051,0.0,0.0,0.0,0.0,0.29120535,0.0,3
4745,0.3856579,0.1676001,0.0,0.0,0.0,0.76862943,0.0,0.13250867,0.0,0.09447227,0.0,0.0,3
4746,0.4096457,0.9865905,0.0,0.0,0.0,0.0,0.99370015,0.0,0.0,0.0,0.0,0.0,4
4747,0.7365175,0.40755525,0.0,0.0,0.0,0.040623534,0.0,0.3859473,0.0,0.29663244,0.27130872,0.0,5
4748,0.53149086,0.5769748,0.5760006,0.0,0.0,0.0,0.0,0.0,0.0,0.24269047,0.0,0.17728801,0
4749,0.53535205,0.6042804,0.74149704,0.0,0.17860584,0.0,0.0,0.07535011,0.0,0.0,0.0,0.0,0
4750,0.745251,0.14605024,0.0,0.0,0.81575066,0.0,0.0,0.0,0.0,0.17562751,0.0,0.0,2
4751,0.5585799,0.32087326,0.0,0.0,0.0,0.0,0.0,0.9341877,0.06101461,0.0,0.0,0.0,5
4752,0.4483568,0.54893374,0.3767241,0.0,0.0,0.40974772,0.0,0.0,0.0,0.0,0.0,0.20622972,3
4753,0.1699848,0.2896431,0.0,0.0,0.0,0.12442132,0.0,0.094273224,0.7752085,0.0,0.0,0.0,6
4754,0.45011315,0.7524584,0.0,0.0,0.0,0.48163167,0.5113655,0.0,0.0,0.0,0.0,0.0,4
4755,0.3929307,0.15070416,0.0,0.0,0.0,0.7743746,0.0,0.15171775,0.06796648,0.0,0.0,0.0,3
4756,0.5760422,0.81536347,0.0,0.0,0.13636087,0.0,0.5257164,0.0,0.0938082,0.24025433,0.0,0.0,4
4757,0.2494298,0.5254685,0.0,0.37381297,0.0,0.0,0.019084077,0.0,0.0,0.0,0.60174865,0.0,8
4758,0.21088941,0.31554362,0.0,0.0,0.0,0.0,0.0,0.2236804,0.5711164,0.0,0.20106298,0.0,6
4759,0.17312881,0.3146761,0.0,0.104266904,0.078453384,0.0,0.0,0.0,0.81233144,0.0,0.0,0.0,6
4760,0.30726287,0.6339586,0.18835586,0.0,0.12346529,0.0,0.0,0.23621593,0.0,0.0,0.0,0.44837472,9
4761,0.43660957,0.04356481,0.0,0.0,0.5546628,0.02954974,0.0,0.0,0.41065332,0.0,0.0,0.0,2
4762,0.44557282,0.7188908,0.0,0.0,0.0,0.48329195,0.26358974,0.0,0.0,0.0,0.24598876,0.0,3
4763,0.60062224,0.3136598,0.0,0.0,0.0,0.0,0.0,0.99553657,0.0,0.0,0.0,0.0,5
4764,0.9203128,0.4131212,0.0,0.0,0.1193605,0.0,0.0,0.0,0.0,0.87165856,0.0,0.0,7
4765,0.5434302,0.48121992,0.0,0.5911184,0.0,0.0,0.0,0.0,0.0,0.40203378,0.0,0.0,1
4766,0.5236784,0.19317318,0.0,0.0,0.4022572,0.35752127,0.0,0.23348139,0.0,0.0,0.0,0.0,2
4767,0.61841434,0.492805,0.0,0.0,0.0,0.31183112,0.0,0.0,0.076166876,0.6046156,0.0,0.0,7
4768,0.18426847,0.5283299,0.0,0.0,0.10186454,0.0,0.11241827,0.09934544,0.11081478,0.096760064,0.32601586,0.15095332,8
4769,0.11508104,0.4801744,0.0,0.0,0.0,0.0,0.0,0.12629682,0.18117279,0.0,0.61330706,0.07429222,8
4770,0.8351347,0.50774443,0.0,0.08057704,0.0,0.0,0.0,0.093387105,0.0,0.82222664,0.0,0.0,7
4771,0.7876489,0.20782991,0.0,0.0,0.62127537,0.0,0.0,0.0,0.0,0.37169728,0.0,0.0,2
4772,0.66730416,0.04093586,0.0,0.0,0.9928427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4773,0.08614545,0.23530932,0.0,0.0,0.0,0.0,0.0,0.0,0.9935666,0.0,0.0,0.0,6
4774,0.6764739,0.5833688,0.0,0.0,0.15062362,0.0,0.0,0.0,0.23632248,0.60571635,0.0,0.0,7
4775,0.50838965,0.51082724,0.31702146,0.45780274,0.0,0.0,0.0,0.1431671,0.0,0.0,0.07876429,0.0,1
4776,0.0439607,0.446972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19735777,0.79393446,0.0,8
4777,0.16558334,0.6564501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0942433,0.15273274,0.7451334,9
4778,0.3284475,0.492779,0.0,0.48948845,0.0,0.50464094,0.0,0.0,0.0,0.0,0.0,0.0,3
4779,0.2511351,0.78451943,0.0,0.0,0.0,0.17021653,0.4731005,0.0,0.0,0.0,0.0,0.35174042,4
4780,0.78814536,0.20838171,0.0,0.0,0.616961,0.0,0.0,0.0,0.0,0.37413785,0.0,0.0,2
4781,0.4779076,0.3264439,0.0,0.0,0.0,0.0,0.0,0.6878654,0.30695775,0.0,0.0,0.0,5
4782,0.6403402,0.25375888,0.0,0.0,0.5873321,0.0,0.0,0.40641394,0.0,0.0,0.0,0.0,2
4783,0.16321395,0.7137026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99125147,9
4784,0.5636092,0.40132725,0.062092748,0.114046976,0.0,0.0,0.1402812,0.6780411,0.0,0.0,0.0,0.0,5
4785,0.4494973,0.54363495,0.2826311,0.0,0.0,0.3958677,0.0,0.0,0.0,0.17762224,0.0,0.13668622,3
4786,0.5578731,0.5499745,0.36474228,0.0,0.0,0.0,0.0,0.36682603,0.0,0.10832673,0.0,0.15515602,5
4787,0.42104167,0.16661508,0.0,0.0,0.0,0.6540443,0.0,0.33978486,0.0,0.0,0.0,0.0,3
4788,0.16077097,0.7175019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9917356,9
4789,0.48945674,0.15096314,0.0,0.0,0.33838403,0.2545538,0.0,0.0,0.018811032,0.0,0.38353541,0.0,8
4790,0.3899622,0.40602383,0.0,0.0,0.19867651,0.0,0.0,0.0,0.3718901,0.42185667,0.0,0.0,7
4791,0.3507724,0.81448823,0.0,0.0,0.0,0.0,0.6269218,0.0,0.0,0.0,0.36527354,0.0,4
4792,0.34943125,0.2028559,0.0,0.0,0.0,0.7870284,0.0,0.0,0.0,0.20526524,0.0,0.0,3
4793,0.03316665,0.42378917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3450755,0.6468284,0.0,8
4794,0.45744324,0.20503657,0.0,0.0,0.0,0.46045223,0.0,0.5315141,0.0,0.0,0.0,0.0,5
4795,0.55870175,0.5671825,0.67050636,0.0,0.0,0.0,0.0,0.3225914,0.0,0.0,0.0,0.0,0
4796,0.3634999,0.41793504,0.0,0.0,0.0,0.0,0.0,0.0,0.62777233,0.36268777,0.0,0.0,6
4797,0.53427064,0.28958693,0.0,0.0,0.017081823,0.18105464,0.0,0.79407704,0.0,0.0,0.0,0.0,5
4798,0.7881854,0.20830266,0.0,0.0,0.6182666,0.0,0.0,0.0,0.0,0.37476605,0.0,0.0,2
4799,0.7779144,0.30274805,0.0,0.0,0.23999122,0.0,0.0,0.0,0.029033288,0.4372129,0.28985655,0.0,7
4800,0.66737205,0.56877154,0.0,0.0,0.0,0.0,0.0,0.0,0.40907747,0.575148,0.0,0.0,7
4801,0.75889134,0.3050724,0.0,0.0,0.19850089,0.0,0.0,0.21283434,0.0,0.2843034,0.30117366,0.0,8
4802,0.8504603,0.34621125,0.0,0.029675705,0.27589116,0.0,0.0,0.05678509,0.0,0.62991744,0.0,0.0,7
4803,0.977451,0.54503995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99213535,0.0,0.0,7
4804,0.7028685,0.44556987,0.21073554,0.0,0.0,0.0,0.0,0.47628802,0.0,0.30639622,0.0,0.0,5
4805,0.9331102,0.4264203,0.0,0.0,0.08762972,0.0,0.0,0.0,0.0,0.90400225,0.0,0.0,7
4806,0.46882263,0.45156857,0.0,0.57544446,0.29319507,0.0,0.1221112,0.0,0.0,0.0,0.0,0.0,1
4807,0.32076693,0.5658612,0.0,0.0,0.0,0.4240404,0.0,0.0,0.0,0.0,0.0,0.5685302,9
4808,0.57227427,0.19517575,0.0,0.34410498,0.419984,0.0,0.0,0.0,0.0,0.0,0.22883986,0.0,2
4809,0.59531426,0.51483035,0.0,0.0,0.06314282,0.19691297,0.0,0.0,0.0,0.5065285,0.22539538,0.0,7
4810,0.17279963,0.32164752,0.0,0.18269263,0.0,0.0,0.0,0.0,0.7810622,0.0,0.030248566,0.0,6
4811,0.91332734,0.6163655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98939687,0.0,0.0,7
4812,0.6453969,0.78972965,0.0,0.0,0.0,0.0,0.37584522,0.0,0.0,0.6156938,0.0,0.0,7
4813,0.41872454,0.5071388,0.0,0.7869583,0.0,0.0,0.0,0.0,0.0,0.0,0.04648363,0.16000566,1
4814,0.30445316,0.29648483,0.0,0.0,0.0,0.5814073,0.0,0.0,0.0,0.16591218,0.0,0.24503437,3
4815,0.36173534,0.77714175,0.0,0.0,0.0,0.0,0.38587767,0.18081608,0.0,0.0,0.42532176,0.0,8
4816,0.57468796,0.14872292,0.23516564,0.12052898,0.24195315,0.19434077,0.0,0.0,0.20465052,0.0,0.0,0.0,2
4817,0.5934765,0.60957766,0.6723343,0.0,0.0,0.06354116,0.0,0.0,0.0,0.2577446,0.0,0.0,0
4818,0.29998937,0.22009648,0.0,0.0,0.2852424,0.0,0.0,0.15846238,0.33843076,0.0,0.2118968,0.0,6
4819,0.49869746,0.15216032,0.16932179,0.0,0.42724854,0.18558773,0.0,0.0,0.0,0.0,0.21021612,0.0,2
4820,0.10110622,0.58837634,0.0,0.0,0.0,0.0,0.33169565,0.0,0.0,0.0,0.48797032,0.17625849,8
4821,0.33072424,0.7274359,0.0,0.0,0.0,0.0,0.5583032,0.0,0.4359641,0.0,0.0,0.0,4
4822,0.60461515,0.83394426,0.0,0.0,0.0,0.0,0.7216721,0.0,0.0,0.27206478,0.0,0.0,4
4823,0.4730205,0.4978079,0.0,0.7745065,0.0,0.0,0.0,0.0,0.09639651,0.121556446,0.0,0.0,1
4824,0.68054307,0.074375525,0.0,0.0,0.99019504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4825,0.6648842,0.028712178,0.0,0.0,0.99452776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4826,0.38185358,0.13508119,0.0,0.0,0.0,0.87994206,0.0,0.111440726,0.0,0.0,0.0,0.0,3
4827,0.14200684,0.3694864,0.0,0.0,0.0,0.2397739,0.0,0.0,0.47364846,0.0,0.279564,0.0,6
4828,0.5285568,0.44333425,0.11433214,0.23355006,0.0,0.0,0.0,0.64659125,0.0,0.0,0.0,0.0,5
4829,0.45004448,0.32608312,0.0,0.0,0.0,0.0,0.0,0.53682613,0.45815024,0.0,0.0,0.0,5
4830,0.41162422,0.5109732,0.0,0.72027546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27111867,1
4831,0.4603941,0.50100166,0.1915412,0.80053073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4832,0.517115,0.40976763,0.0,0.0,0.0,0.47298297,0.0,0.0,0.0,0.3990151,0.0,0.119640216,3
4833,0.48410508,0.24193913,0.0,0.0,0.22715625,0.27621153,0.0,0.26580432,0.13853957,0.086722456,0.0,0.0,3
4834,0.3995059,0.99667346,0.0,0.0,0.0,0.0,0.9951825,0.0,0.0,0.0,0.0,0.0,4
4835,0.030734064,0.42094043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37324777,0.6183041,0.0,8
4836,0.44657832,0.94507265,0.0,0.0,0.0,0.0,0.99041736,0.0,0.0,0.0,0.0,0.0,4
4837,0.6430891,0.2871238,0.0,0.0,0.31773892,0.0,0.0,0.48897022,0.0,0.0,0.18684006,0.0,5
4838,0.51472163,0.44468278,0.0,0.22831212,0.17075114,0.0,0.0,0.5319738,0.0,0.0,0.06517893,0.0,5
4839,0.6367236,0.5710049,0.0,0.0,0.0,0.0,0.25628588,0.0,0.2382241,0.4973977,0.0,0.0,7
4840,0.40155324,0.6523696,0.0,0.69533795,0.0,0.0,0.29610705,0.0,0.0,0.0,0.0,0.0,1
